日付, 日225,米30, 米S500, 米NQ100, 金スポット, 白金スポット, 原油, コーン,^DJI, ^GSPC, ^IXIC,国債10,国債５,USD_E,EURJ,JPY,AUD,米30
2010/10/4,9365,10751.3,1137.03,2344.52,1316.1,1670,81.31,471.5,10751.27,1137.03,2344.52,2.48,1.23,1.312,111.11,83.25,80.68,10751.27
2010/10/5,9525,10944.7,1160.75,2399.83,1341.5,1700.1,82.64,491,10944.72,1160.75,2399.83,2.47,1.21,1.3095,112.05,83.35,80.82,10944.72
2010/10/6,9695,10967.7,1159.97,2380.66,1350.6,1718,83.3,488.5,10967.65,1159.97,2380.66,2.4,1.16,1.3097,112.84,83.2,80.98,10967.65
2010/10/7,9685,10948.6,1158.06,2383.67,1334.5,1703.7,81.4,498.25,10948.58,1158.06,2383.67,2.4,1.14,1.3117,112.84,82.92,80.98,10948.58
2010/10/8,9590,11006.5,1165.15,2401.91,1354.7,1689,82.69,528.25,11006.48,1165.15,2401.91,2.38,1.1,1.3165,114.23,82.38,80.92,11006.48
2010/10/12,9395,11020.4,1169.77,2417.92,1351.3,1688,82.45,579,11020.4,1169.77,2417.92,2.42,1.14,1.3222,113.69,82.04,80.67,11020.4
2010/10/13,9410,11096.1,1178.1,2441.23,1372.7,1711,83.85,569.25,11096.08,1178.1,2441.23,2.43,1.12,1.3288,113.68,81.71,80.95,11096.08
2010/10/14,9570,11096.9,1173.81,2435.38,1382,1716.3,83.49,567.25,11096.92,1173.81,2435.38,2.49,1.17,1.3305,112.68,81.79,80.96,11096.92
2010/10/15,9525,11062.8,1176.19,2468.77,1372,1696.7,82.12,563,11062.78,1176.19,2468.77,2.58,1.19,1.3149,113.86,81.46,80.62,11062.78
2010/10/18,9490,11143.7,1184.71,2480.66,1370.4,1696,83.7,557.25,11143.69,1184.71,2480.66,2.49,1.12,1.301,113.62,81.43,80.64,11143.69
2010/10/19,9535,10978.6,1165.9,2436.95,1335.7,1666.9,79.87,546,10978.62,1165.9,2436.95,2.47,1.1,1.2911,113.51,81.26,79.02,10978.62
2010/10/20,9380,11108,1178.17,2457.39,1346.6,1689.9,82.58,573.5,11107.97,1178.17,2457.39,2.47,1.09,1.2973,113.11,81.57,80.01,11107.97
2010/10/21,9370,11146.6,1180.26,2459.67,1326,1678,80.78,564.25,11146.57,1180.26,2459.67,2.53,1.13,1.3132,113.57,81.08,79.49,11146.57
2010/10/22,9430,11132.6,1183.08,2479.39,1327.9,1680.8,81.91,560,11132.56,1183.08,2479.39,2.56,1.14,1.3355,113.6,81.32,79.9,11132.56
2010/10/25,9430,11164.1,1185.62,2490.85,1340.5,1702,82.4,568.75,11164.05,1185.62,2490.85,2.55,1.17,1.3377,112.57,81.38,80.09,11164.05
2010/10/26,9400,11169.5,1185.64,2497.29,1340.4,1707,82.47,571,11169.46,1185.64,2497.29,2.64,1.25,1.3285,109.86,80.8,80.18,11169.46
2010/10/27,9400,11126.3,1182.45,2503.26,1325.2,1682.4,81.96,577.25,11126.28,1182.45,2503.26,2.71,1.3,1.3386,110.17,81.43,79.41,11126.28
2010/10/28,9370,11114,1183.78,2507.37,1344.6,1696.7,81.92,579,11113.95,1183.78,2507.37,2.66,1.24,1.3471,110.02,81.75,79.25,11113.95
2010/10/29,9185,11118.4,1183.26,2507.41,1359.8,1709.8,81.45,582,11118.4,1183.26,2507.41,2.61,1.18,1.3473,109.36,81.01,78.87,11118.4
2010/11/1,9150,11124.6,1184.38,2504.84,1351.3,1712.1,82.94,577.25,11124.62,1184.38,2504.84,2.63,1.16,1.3622,110.13,80.32,79.4,11124.62
2010/11/2,9170,11188.7,1193.57,2533.52,1348.8,1707.5,85.03,581,11188.72,1193.57,2533.52,2.59,1.15,1.3644,109.74,80.5,80.57,11188.72
2010/11/4,9360,11434.8,1221.06,2577.34,1392.7,1785.6,86.61,590,11434.84,1221.06,2577.34,2.48,1.03,1.3699,109.4,81.07,82.06,11434.84
2010/11/5,9640,11444.1,1225.85,2578.98,1393.9,1768.6,87.4,601.75,11444.08,1225.85,2578.98,2.54,1.1,1.3726,108.81,80.73,82.51,11444.08
2010/11/8,9730,11406.8,1223.25,2580.05,1409.6,1774.3,86.9,599.25,11406.84,1223.25,2580.05,2.56,1.13,1.3613,107.91,81.24,82.21,11406.84
2010/11/9,9690,11346.8,1213.4,2562.98,1389.2,1760.4,85.88,590.25,11346.75,1213.4,2562.98,2.66,1.25,1.369,106.47,81.17,81.99,11346.75
2010/11/10,9815,11357,1218.71,2578.78,1404,1743.4,88.59,581,11357.04,1218.71,2578.78,2.65,1.21,1.3832,107.1,81.68,82.74,11357.04
2010/11/11,9865,11283.1,1213.54,2555.52,1408.5,1756.9,88.24,578,11283.1,1213.54,2555.52,2.65,1.21,1.3804,107.36,82.26,82.31,11283.1
2010/11/12,9735,11192.6,1199.21,2518.21,1368.3,1684,85.19,548,11192.58,1199.21,2518.21,2.76,1.35,1.3629,108.53,82.47,81.35,11192.58
2010/11/15,9830,11202,1197.75,2513.82,1359.3,1674,85.13,569,11201.97,1197.75,2513.82,2.91,1.49,1.3588,107.03,82.49,81.91,11201.97
2010/11/16,9785,11023.5,1178.34,2469.84,1340.7,1644,82.68,540,11023.5,1178.34,2469.84,2.85,1.47,1.3586,106.52,83.06,81.34,11023.5
2010/11/17,9825,11007.9,1178.59,2476.01,1335.9,1639.7,81.03,539.25,11007.88,1178.59,2476.01,2.86,1.46,1.3631,108.17,83.3,81.45,11007.88
2010/11/18,9990,11181.2,1196.69,2514.4,1353.8,1667.9,82.9,555.75,11181.23,1196.69,2514.4,2.9,1.49,1.3732,108.13,83.18,82.64,11181.23
2010/11/19,10045,11203.6,1199.73,2518.12,1353.6,1668.7,81.86,534.75,11203.55,1199.73,2518.12,2.88,1.51,1.3598,108.84,83.51,82.26,11203.55
2010/11/22,10120,11178.6,1197.84,2532.02,1378.3,1654.3,81.45,543,11178.58,1197.84,2532.02,2.81,1.43,1.3487,106.3,83.5,82.25,11178.58
2010/11/24,10050,11187.3,1198.35,2543.12,1376,1660.2,84.16,553.75,11187.28,1198.35,2543.12,2.91,1.56,1.3564,106.72,83.15,82.01,11187.28
2010/11/25,10085,11187.3,1198.35,2543.12,1376.4,1661.3,84.18,553.75,11187.28,1198.35,2543.12,2.91,1.56,1.3564,106.44,83.15,82.01,11187.28
2010/11/26,10055,11092,1189.4,2534.56,1365.4,1654.3,83.87,553,11092,1189.4,2534.56,2.86,1.53,1.3606,106.98,83.58,81.03,11092
2010/11/29,10125,11052.5,1187.76,2525.22,1369.2,1648.4,85.72,553.25,11052.49,1187.76,2525.22,2.82,1.5,1.37,107.72,84.07,81.15,11052.49
2010/11/30,9950,11006,1180.55,2498.23,1384.6,1658.5,83.69,544,11006.02,1180.55,2498.23,2.8,1.46,1.3676,108.02,84.24,80.18,11006.02
2010/12/1,10005,11255.8,1206.07,2549.43,1388.3,1686.1,86.82,566.25,11255.78,1206.07,2549.43,2.96,1.62,1.3653,111.49,83.68,81.55,11255.78
2010/12/2,10170,11362.4,1221.53,2579.35,1385.6,1713.3,87.94,555.5,11362.41,1221.53,2579.35,3,1.67,1.3746,112.34,84.19,81.83,11362.41
2010/12/3,10195,11382.1,1224.71,2591.46,1416,1731.3,89.44,573.5,11382.09,1224.71,2591.46,3.02,1.62,1.3804,111.84,83.8,82.01,11382.09
2010/12/6,10175,11362.2,1223.12,2594.92,1423.8,1725.2,88.86,568,11362.19,1223.12,2594.92,2.94,1.52,1.3747,111.97,82.63,81.82,11362.19
2010/12/7,10150,11359.2,1223.75,2598.49,1400,1690,88.16,561.75,11359.16,1223.75,2598.49,3.16,1.75,1.3803,112.74,82.61,82.16,11359.16
2010/12/8,10235,11372.5,1228.28,2609.16,1383,1685.7,88.55,587.25,11372.48,1228.28,2609.16,3.24,1.85,1.3775,113.23,83.49,82.26,11372.48
2010/12/9,10270,11370.1,1233,2616.67,1387.8,1677.2,88.52,574.25,11370.06,1233,2616.67,3.22,1.9,1.3865,112.25,84.02,82.4,11370.06
2010/12/10,10220,11410.3,1240.4,2637.54,1385.5,1683,88.34,574.25,11410.32,1240.4,2637.54,3.3,1.95,1.3966,113.69,83.73,82.73,11410.32
2010/12/13,10275,11428.6,1240.46,2624.91,1394,1700.6,88.76,588.5,11428.56,1240.46,2624.91,3.28,1.89,1.3985,113.32,83.96,83.03,11428.56
2010/12/14,10310,11476.5,1241.59,2627.72,1397.1,1705.8,88.94,587.25,11476.54,1241.59,2627.72,3.45,2.04,1.3971,113.96,83.35,83.61,11476.54
2010/12/15,10300,11457.5,1235.23,2617.22,1380.7,1696.2,89.07,584.25,11457.47,1235.23,2617.22,3.52,2.1,1.39,114.06,83.65,83.03,11457.47
2010/12/16,10305,11499.3,1242.87,2637.31,1370.7,1698,88.54,587.5,11499.25,1242.87,2637.31,3.48,2.07,1.3906,113.86,84.25,83.1,11499.25
2010/12/17,10300,11491.9,1243.91,2642.97,1376.1,1697.3,88.77,596.5,11491.91,1243.91,2642.97,3.33,1.95,1.3791,114.82,83.9,82.93,11491.91
2010/12/20,10225,11478.1,1247.08,2649.56,1385.4,1723.6,89.17,599.5,11478.13,1247.08,2649.56,3.35,1.95,1.3909,114.14,83.94,83.2,11478.13
2010/12/21,10350,11533.2,1254.6,2667.61,1385.6,1723.6,89.8,602.25,11533.16,1254.6,2667.61,3.33,1.96,1.3995,115.1,83.76,83.48,11533.16
2010/12/22,10330,11559.5,1258.84,2671.48,1380.5,1717,91.53,614,11559.49,1258.84,2671.48,3.35,2,1.4,115.53,83.73,83.52,11559.49
2010/12/24,10285,11559.5,1258.84,2671.48,1380.5,1723.1,91.51,614,11559.49,1258.84,2671.48,3.35,2,1.4,114.72,83.73,83.52,11559.49
2010/12/27,10350,11555,1257.54,2667.27,1384.3,1737,90.82,615.25,11555.03,1257.54,2667.27,3.35,2.05,1.4025,114.35,82.77,83.16,11555.03
2010/12/28,10320,11575.5,1258.51,2662.88,1405.8,1757.5,91.25,623.25,11575.54,1258.51,2662.88,3.48,2.15,1.4176,113.97,82.82,83.25,11575.54
2010/12/29,10355,11585.4,1259.78,2666.93,1411.1,1759.7,91.09,624,11585.38,1259.78,2666.93,3.34,2.03,1.4198,113.86,82.37,83.01,11585.38
2010/12/30,10210,11569.7,1257.88,2662.98,1414.2,1773.9,91.54,624,11569.71,1257.88,2662.98,3.37,2.07,1.4103,114.14,81.61,82.92,11569.71
2011/1/4,10385,11691.2,1270.2,2681.25,1380.5,1757.7,89.33,608.5,11691.18,1270.2,2681.25,3.35,2.02,1.4088,114.68,81.71,82.42,11691.18
2011/1/5,10380,11722.9,1276.56,2702.2,1377.1,1734.1,90.34,619.25,11722.89,1276.56,2702.2,3.48,2.16,1.4106,113.8,82.02,83.21,11722.89
2011/1/6,10515,11697.3,1273.85,2709.89,1372,1737,88.31,602,11697.31,1273.85,2709.89,3.42,2.08,1.4127,113.49,83.24,82.85,11697.31
2011/1/7,10550,11674.8,1271.5,2703.17,1375.3,1748.7,89.43,607,11674.76,1271.5,2703.17,3.33,1.96,1.4162,111.98,83.31,82.78,11674.76
2011/1/11,10515,11671.9,1274.48,2716.83,1381.6,1773.3,92.44,607,11671.88,1274.48,2716.83,3.34,1.96,1.4217,113.23,82.69,82.1,11671.88
2011/1/12,10515,11755.4,1285.96,2737.33,1386.5,1805.7,92.79,631,11755.44,1285.96,2737.33,3.36,1.97,1.4224,113.2,83.24,82.62,11755.44
2011/1/13,10570,11731.9,1283.76,2735.29,1373.9,1806.8,92.14,642.5,11731.9,1283.76,2735.29,3.3,1.91,1.4332,113.42,82.99,82.56,11731.9
2011/1/14,10510,11787.4,1293.24,2755.3,1361.4,1817,92.65,648.75,11787.38,1293.24,2755.3,3.33,1.93,1.4303,112.88,82.8,82.06,11787.38
2011/1/17,10505,11787.4,1293.24,2755.3,1361.1,1810.5,91.97,648.75,11787.38,1293.24,2755.3,3.33,1.93,1.4303,112.87,82.8,82.06,11787.38
2011/1/18,10515,11837.9,1295.02,2765.85,1367.5,1831.6,92.19,659.5,11837.93,1295.02,2765.85,3.36,1.95,1.4481,112.54,82.66,82.45,11837.93
2011/1/19,10565,11825.3,1281.92,2725.36,1369.9,1837.5,91.74,641.25,11825.29,1281.92,2725.36,3.34,1.93,1.4425,112.82,82.54,82.02,11825.29
2011/1/20,10435,11822.8,1280.26,2704.29,1345.5,1814,89.56,654,11822.8,1280.26,2704.29,3.46,2.05,1.4477,112,82.01,81.92,11822.8
2011/1/21,10270,11871.8,1283.35,2689.54,1341.9,1830.7,89.1,657.25,11871.84,1283.35,2689.54,3.42,2.02,1.444,111.87,82.99,81.7,11871.84
2011/1/24,10340,11980.5,1290.84,2717.55,1334.1,1816.9,87.83,655.25,11980.52,1290.84,2717.55,3.41,2.01,1.4491,113.17,82.56,82.29,11980.52
2011/1/25,10470,11977.2,1291.18,2719.25,1333.1,1789.3,86.27,644,11977.19,1291.18,2719.25,3.32,1.93,1.4426,114.7,82.52,81.89,11977.19
2011/1/26,10415,11985.4,1296.63,2739.5,1346.6,1813.9,87.68,657.75,11985.44,1296.63,2739.5,3.43,2,1.4232,114.7,82.24,82.12,11985.44
2011/1/27,10480,11989.8,1299.54,2755.28,1312.4,1785.2,85.41,650.75,11989.83,1299.54,2755.28,3.38,1.98,1.4334,114.13,82.17,82.16,11989.83
2011/1/28,10370,11823.7,1276.34,2686.89,1339.1,1797.2,89.49,644,11823.7,1276.34,2686.89,3.33,1.93,1.4518,112.92,82.9,81.54,11823.7
2011/1/31,10225,11891.9,1286.12,2700.08,1332.9,1793.1,91.92,659.5,11891.93,1286.12,2700.08,3.38,1.95,1.4546,112.58,82,81.8,11891.93
2011/2/1,10270,12040.2,1307.59,2751.19,1340.4,1829.1,90.71,666,12040.16,1307.59,2751.19,3.44,2.02,1.4552,113.39,82.04,82.3,12040.16
2011/2/2,10460,12042,1304.03,2749.56,1337.2,1837.7,90.99,669.25,12041.97,1304.03,2749.56,3.49,2.1,1.4576,112.71,81.35,82.24,12041.97
2011/2/3,10445,12062.3,1307.1,2753.88,1353.7,1840.8,90.67,662.75,12062.26,1307.1,2753.88,3.54,2.16,1.4637,112.97,81.54,82.87,12062.26
2011/2/4,10540,12092.2,1310.87,2769.3,1349.1,1848.2,89.12,678.5,12092.15,1310.87,2769.3,3.65,2.28,1.4786,113.02,81.61,83.25,12092.15
2011/2/7,10585,12161.6,1319.05,2783.99,1349.3,1840,87.19,675,12161.63,1319.05,2783.99,3.64,2.28,1.4768,112.31,82.16,83.41,12161.63
2011/2/8,10630,12233.2,1324.57,2797.05,1364.2,1861.5,87.1,673.5,12233.15,1324.57,2797.05,3.72,2.38,1.4821,112.54,82.32,83.53,12233.15
2011/2/9,10620,12239.9,1320.88,2789.07,1363.3,1857.1,86.87,698,12239.89,1320.88,2789.07,3.64,2.32,1.4335,113.91,82.35,83.27,12239.89
2011/2/10,10615,12229.3,1321.87,2790.45,1356.7,1804,89,717.25,12229.29,1321.87,2790.45,3.71,2.4,1.4357,114.15,82.35,83.56,12229.29
2011/2/14,10720,12268.2,1332.32,2817.18,1362.7,1832.3,88.75,706.5,12268.19,1332.32,2817.18,3.61,2.35,1.4197,113.38,83.48,83.51,12268.19
2011/2/15,10740,12226.6,1328.01,2804.35,1373.8,1831.9,87.6,701,12226.64,1328.01,2804.35,3.62,2.34,1.4241,111.11,83.31,83.42,12226.64
2011/2/16,10800,12288.2,1336.32,2825.56,1375.3,1832,87.97,701,12288.17,1336.32,2825.56,3.62,2.35,1.4241,111.34,83.76,83.96,12288.17
2011/2/17,10835,12318.1,1340.43,2831.58,1383.8,1847.7,89.08,723,12318.14,1340.43,2831.58,3.57,2.28,1.4176,111.34,83.67,84.26,12318.14
2011/2/18,10845,12391.3,1343.01,2833.95,1389.4,1838.4,89.81,720.25,12391.25,1343.01,2833.95,3.59,2.27,1.4236,110.52,83.3,84.28,12391.25
2011/2/21,10860,12391.3,1343.01,2833.95,1407,1854,95.39,720.25,12391.25,1343.01,2833.95,3.59,2.27,1.4236,108.58,83.3,84.28,12391.25
2011/2/22,10655,12212.8,1315.44,2756.42,1398.6,1792,95.27,690.25,12212.79,1315.44,2756.42,3.46,2.14,1.4238,110.63,83.13,82.65,12212.79
2011/2/23,10575,12105.8,1307.4,2722.99,1410.8,1784.9,98.69,702.25,12105.78,1307.4,2722.99,3.49,2.17,1.4308,110.91,82.76,82.6,12105.78
2011/2/24,10510,12068.5,1306.1,2737.9,1404,1782.5,96.68,696.5,12068.5,1306.1,2737.9,3.44,2.19,1.4161,110.83,82.5,82.64,12068.5
2011/2/25,10510,12130.5,1319.88,2781.05,1410,1807.9,98.23,722,12130.45,1319.88,2781.05,3.42,2.17,1.405,109.92,81.89,83.12,12130.45
2011/2/28,10610,12226.3,1327.22,2782.27,1412,1810,96.89,731,12226.34,1327.22,2782.27,3.41,2.14,1.4104,110.75,81.66,83.28,12226.34
2011/3/1,10740,12058,1306.33,2737.41,1434.8,1843.1,100.35,735.5,12058.02,1306.33,2737.41,3.41,2.12,1.4087,111.44,81.77,82.99,12058.02
2011/3/2,10495,12066.8,1308.44,2748.07,1435.5,1852.7,102.38,721.5,12066.8,1308.44,2748.07,3.46,2.16,1.4134,110.84,81.85,83.25,12066.8
2011/3/3,10590,12258.2,1330.97,2798.74,1417,1828.9,101.83,736.75,12258.2,1330.97,2798.74,3.57,2.3,1.4302,111.09,81.86,83.59,12258.2
2011/3/4,10760,12169.9,1321.15,2784.67,1433.1,1844.8,104.91,728,12169.88,1321.15,2784.67,3.49,2.17,1.4278,111.7,82.43,83.45,12169.88
2011/3/7,10530,12090,1310.13,2745.63,1433.4,1823.3,105.02,717.5,12090.03,1310.13,2745.63,3.5,2.18,1.4391,111.97,82.31,83.12,12090.03
2011/3/8,10540,12214.4,1321.82,2765.77,1429,1806.5,104.77,705.5,12214.38,1321.82,2765.77,3.54,2.21,1.433,111.27,82.23,83.49,12214.38
2011/3/9,10595,12213.1,1320.02,2751.72,1429.5,1802.8,105.67,701,12213.09,1320.02,2751.72,3.47,2.15,1.4491,111.19,82.66,83.59,12213.09
2011/3/10,10450,11984.6,1295.11,2701.02,1413.3,1765.3,103.45,682.75,11984.61,1295.11,2701.02,3.39,2.06,1.4633,110.66,82.73,82.89,11984.61
2011/3/11,10440,12044.4,1304.28,2715.61,1421.8,1778,101.83,664.25,12044.4,1304.28,2715.61,3.39,2.04,1.4571,109.87,82.97,83.07,12044.4
2011/3/14,10440,11993.2,1296.39,2700.97,1428.8,1757.6,102.65,666,11993.16,1296.39,2700.97,3.35,1.97,1.4689,109.64,81.7,82.41,11993.16
2011/3/15,10440,11855.4,1281.87,2667.33,1395.7,1701,98.15,636,11855.42,1281.87,2667.33,3.32,1.97,1.4575,109.4,81.62,80,11855.42
2011/3/16,9000,11613.3,1256.88,2616.82,1401.5,1688.3,99.05,616.5,11613.3,1256.88,2616.82,3.21,1.86,1.4504,108.76,80.71,78.42,11613.3
2011/3/17,8940,11774.6,1273.72,2636.05,1404,1698.4,102.78,646.5,11774.59,1273.72,2636.05,3.25,1.9,1.4348,109.03,79.55,77.26,11774.59
2011/3/18,9110,11858.5,1279.21,2643.67,1427,1748,102.69,686.5,11858.52,1279.21,2643.67,3.28,1.94,1.441,108.2,78.89,80.24,11858.52
2011/3/22,9540,12018.6,1293.77,2683.87,1428.7,1739,104.86,686.75,12018.63,1293.77,2683.87,3.33,2.04,1.4178,107.96,81.01,81.79,12018.63
2011/3/23,9380,12086,1297.54,2698.3,1438.5,1755.8,105.55,681,12086.02,1297.54,2698.3,3.35,2.05,1.4191,108.38,80.95,82,12086.02
2011/3/24,9350,12170.6,1309.66,2736.42,1431,1755,105.44,702.5,12170.56,1309.66,2736.42,3.4,2.11,1.4307,108.6,80.9,82.66,12170.56
2011/3/25,9450,12220.6,1313.8,2743.06,1431.5,1748.8,105.52,689.5,12220.59,1313.8,2743.06,3.44,2.17,1.4306,109.14,80.95,83.51,12220.59
2011/3/28,9400,12197.9,1310.19,2730.68,1422,1742.9,103.84,671,12197.88,1310.19,2730.68,3.45,2.2,1.4406,109.1,81.37,83.67,12197.88
2011/3/29,9470,12279,1319.44,2756.89,1420.1,1742.8,104.55,671.75,12279.01,1319.44,2756.89,3.49,2.23,1.4345,109.45,81.68,84.87,12279.01
2011/3/30,9700,12350.6,1328.26,2776.79,1425,1773.8,104.34,661.75,12350.61,1328.26,2776.79,3.45,2.22,1.4254,108.4,82.46,85.6,12350.61
2011/3/31,9720,12319.7,1325.83,2781.07,1432.9,1768.6,106.79,693.25,12319.73,1325.83,2781.07,3.45,2.22,1.4179,107.23,82.87,85.98,12319.73
2011/4/1,9690,12376.7,1332.41,2789.6,1429.2,1769.5,108.31,736,12376.72,1332.41,2789.6,3.45,2.25,1.4279,107.07,83.12,87.34,12376.72
2011/4/4,9730,12400,1332.87,2789.19,1435.6,1793,108.24,760,12400.03,1332.87,2789.19,3.43,2.2,1.4367,107.97,84.13,87.1,12400.03
2011/4/5,9630,12393.9,1332.63,2791.19,1457.8,1797,107.98,766.75,12393.9,1332.63,2791.19,3.49,2.27,1.4433,108.98,84.04,87.63,12393.9
2011/4/6,9600,12426.8,1335.54,2799.82,1460,1799,108.63,763,12426.75,1335.54,2799.82,3.55,2.31,1.4503,110.59,84.86,89.21,12426.75
2011/4/7,9590,12409.5,1333.51,2796.14,1459.5,1787.2,110.38,759,12409.49,1333.51,2796.14,3.56,2.28,1.4531,110.97,85.48,88.86,12409.49
2011/4/8,9770,12380.1,1328.17,2780.42,1476.4,1817.5,113.05,775,12380.05,1328.17,2780.42,3.57,2.3,1.4531,110.55,84.9,89.49,12380.05
2011/4/11,9710,12381.1,1324.46,2771.51,1464.2,1784.2,108.86,781.25,12381.11,1324.46,2771.51,3.57,2.3,1.4414,110.47,84.91,88.72,12381.11
2011/4/12,9560,12263.6,1314.16,2744.79,1454.6,1775.7,106.74,757.5,12263.58,1314.16,2744.79,3.5,2.21,1.4311,111.83,84.6,87.16,12263.58
2011/4/13,9650,12271,1314.41,2761.52,1458.7,1776.9,108.03,761,12270.99,1314.41,2761.52,3.47,2.17,1.4358,112.48,83.56,87.87,12270.99
2011/4/14,9640,12285.2,1314.52,2760.22,1475.8,1798,109.03,761,12285.15,1314.52,2760.22,3.48,2.21,1.4255,112.54,83.83,88,12285.15
2011/4/15,9570,12341.8,1319.68,2764.65,1487.1,1795,109.99,749.5,12341.83,1319.68,2764.65,3.41,2.12,1.4255,112.49,83.49,87.74,12341.83
2011/4/18,9560,12201.6,1305.14,2735.38,1496.4,1783.5,108.12,759.5,12201.59,1305.14,2735.38,3.37,2.06,1.3977,112.69,83.17,86.93,12201.59
2011/4/19,9440,12266.8,1312.62,2744.97,1495.2,1774.9,108.37,757,12266.75,1312.62,2744.97,3.36,2.06,1.4152,113.75,82.64,86.89,12266.75
2011/4/20,9610,12453.5,1330.36,2802.51,1502.5,1806.8,111.38,740.5,12453.54,1330.36,2802.51,3.4,2.11,1.414,111.77,82.57,88.04,12453.54
2011/4/21,9680,12506,1337.38,2820.16,1504.9,1817.6,112.35,744.5,12505.99,1337.38,2820.16,3.4,2.11,1.4158,112.38,82.54,87.92,12505.99
2011/4/22,9680,12506,1337.38,2820.16,1503.8,1820.7,112.29,744.5,12505.99,1337.38,2820.16,3.4,2.11,1.4158,112.49,82.54,87.92,12505.99
2011/4/25,9680,12479.9,1335.25,2825.88,1507.7,1825.6,112.2,768.5,12479.88,1335.25,2825.88,3.36,2.07,1.414,112.57,81.84,87.57,12479.88
2011/4/26,9550,12595.4,1347.24,2847.54,1507.3,1808,111.94,772.75,12595.37,1347.24,2847.54,3.32,2.02,1.4214,111.23,81.82,87.88,12595.37
2011/4/27,9710,12691,1355.66,2869.88,1527.5,1829.2,113.17,759.25,12690.96,1355.66,2869.88,3.37,2.04,1.4399,111.67,81.55,89.23,12690.96
2011/4/28,9870,12763.3,1360.48,2872.53,1565.8,1878,113.73,756.5,12763.31,1360.48,2872.53,3.31,2,1.4364,111.83,81.5,88.6,12763.31
2011/5/2,10030,12807.4,1361.22,2864.08,1473,1769,99.84,708.75,12807.36,1361.22,2864.08,3.29,1.97,1.4507,112.22,81.11,88.78,12807.36
2011/5/6,9850,12638.7,1340.2,2827.56,1495.2,1790.6,98.06,686.25,12638.74,1340.2,2827.56,3.16,1.86,1.4246,113.13,80.07,86.2,12638.74
2011/5/9,9810,12684.7,1346.29,2843.25,1512.9,1796.2,102.61,707.5,12684.68,1346.29,2843.25,3.14,1.84,1.4198,113.18,80.71,86.7,12684.68
2011/5/10,9820,12760.4,1357.16,2871.89,1515.5,1800,104.23,707.25,12760.36,1357.16,2871.89,3.19,1.89,1.4315,113.03,80.36,87.62,12760.36
2011/5/11,9860,12630,1342.08,2845.06,1500.6,1779.6,99.13,677.25,12630.03,1342.08,2845.06,3.16,1.85,1.4094,112.29,80.87,86.58,12630.03
2011/5/12,9700,12695.9,1348.65,2863.04,1506.5,1773.3,99.27,680,12695.92,1348.65,2863.04,3.23,1.88,1.429,113,81.04,86.4,12695.92
2011/5/13,9670,12595.8,1337.77,2828.47,1494.2,1767.5,99.82,682,12595.75,1337.77,2828.47,3.19,1.85,1.4182,113.5,81.04,86.4,12595.75
2011/5/16,9560,12548.4,1329.47,2782.31,1489.5,1760,97.5,697.5,12548.37,1329.47,2782.31,3.15,1.8,1.437,113.29,80.87,85.51,12548.37
2011/5/17,9580,12479.6,1328.98,2783.21,1486.7,1768.3,97.98,720.25,12479.58,1328.98,2783.21,3.12,1.79,1.419,113.82,80.78,86.43,12479.58
2011/5/18,9670,12560.2,1340.68,2815,1496.6,1771.7,100.29,749.75,12560.18,1340.68,2815,3.17,1.84,1.4222,112.95,81.4,86.83,12560.18
2011/5/19,9630,12605.3,1343.6,2823.31,1493.4,1767,99.03,748.25,12605.32,1343.6,2823.31,3.17,1.82,1.4251,113.39,81.67,87.01,12605.32
2011/5/20,9620,12512,1333.27,2803.32,1513.6,1773.9,99.91,759.5,12512.04,1333.27,2803.32,3.15,1.8,1.4438,113.08,81.6,87.14,12512.04
2011/5/23,9460,12381.3,1317.37,2758.9,1517,1754.2,97.48,754,12381.26,1317.37,2758.9,3.13,1.79,1.4405,112.3,81.77,86.16,12381.26
2011/5/24,9480,12356.2,1316.28,2746.16,1526.1,1768.6,99.42,733.25,12356.21,1316.28,2746.16,3.12,1.78,1.4435,112.87,82,86.5,12356.21
2011/5/25,9410,12394.7,1320.47,2761.38,1526.9,1786,101.19,742.25,12394.66,1320.47,2761.38,3.13,1.77,1.4337,112.8,81.94,86.31,12394.66
2011/5/26,9550,12402.8,1325.69,2782.92,1520.5,1771.8,100.1,745.5,12402.76,1325.69,2782.92,3.06,1.73,1.4388,113.54,81.96,86.51,12402.76
2011/5/27,9530,12441.6,1331.1,2796.86,1537.6,1805.1,100.75,758.25,12441.58,1331.1,2796.86,3.06,1.71,1.4361,115.05,81.27,86.53,12441.58
2011/5/30,9520,12441.6,1331.1,2796.86,1539.8,1803.6,100.38,758.5,12441.58,1331.1,2796.86,3.06,1.71,1.4361,115.06,81.27,86.53,12441.58
2011/5/31,9690,12569.8,1345.2,2835.3,1536,1835.2,102.59,747.5,12569.79,1345.2,2835.3,3.05,1.69,1.4445,114.85,80.92,87.02,12569.79
2011/6/1,9710,12290.1,1314.55,2769.19,1541.9,1820.7,99.72,758.5,12290.14,1314.55,2769.19,2.97,1.61,1.4414,114.93,81.51,85.82,12290.14
2011/6/2,9710,12248.6,1312.94,2773.31,1534.7,1816.3,100.87,766.5,12248.55,1312.94,2773.31,3.03,1.65,1.4379,115.09,80.94,86.45,12248.55
