now,stockname,CNT,WIN,PL,AVG,CNT_A,WIN_A,PL_A,AVG_A,WIN_COMP,PL_COMP
2018/07/26 07:12:30,9044_2014L_PL,185,54.59,1.36,1157,9,44.44,0.7,-1177,-0.186,-0.485
2018/07/26 07:12:31,9044_2014S_PL,174,55.17,1.34,1086,4,25.0,0.25,-7575,-0.547,-0.813
2018/07/26 07:12:32,9044_2015L_PL,205,52.68,1.24,821,12,83.33,4.23,5328,0.582,2.411
2018/07/26 07:12:33,9044_2015S_PL,180,51.11,1.14,541,4,50.0,0.73,-1279,-0.022,-0.36
2018/07/26 07:12:35,9044_2016L_PL,216,54.17,1.16,631,7,42.86,0.64,-1559,-0.209,-0.448
2018/07/26 07:12:36,9044_2016S_PL,202,47.03,1.14,619,8,62.5,1.85,1831,0.329,0.623
2018/07/26 07:12:38,9044_2017L_PL,220,52.27,1.06,242,23,47.83,0.69,-1504,-0.085,-0.349
2018/07/26 07:12:39,9044_2017S_PL,225,46.67,1.08,328,17,70.59,4.87,3361,0.513,3.509
2018/07/26 07:12:41,9045_2013L_PL,180,55.56,1.55,1588,11,54.55,0.45,-2902,-0.018,-0.71
2018/07/26 07:12:42,9045_2013S_PL,178,51.12,1.36,1150,5,20.0,0.06,-11960,-0.609,-0.956
2018/07/26 07:12:44,9045_2014L_PL,188,56.91,1.5,1433,4,75.0,1.84,4070,0.318,0.227
2018/07/26 07:12:47,9045_2015L_PL,192,54.69,1.33,1145,4,50.0,0.63,-2370,-0.086,-0.526
2018/07/26 07:12:47,9045_2015S_PL,171,45.61,0.82,-869,5,20.0,0.05,-10048,-0.561,-0.939
2018/07/26 07:12:49,9045_2016L_PL,196,53.06,1.15,606,6,33.33,0.44,-3633,-0.372,-0.617
2018/07/26 07:12:50,9045_2016S_PL,186,46.77,0.89,-571,4,50.0,1.29,882,0.069,0.449
2018/07/26 07:12:52,9045_2017L_PL,194,51.55,0.98,-82,24,41.67,0.68,-1186,-0.192,-0.306
2018/07/26 07:12:53,9045_2017S_PL,200,46.0,0.78,-1070,12,33.33,0.6,-1875,-0.275,-0.231
2018/07/26 07:12:55,9046_2013L_PL,160,55.62,1.91,3213,6,16.67,0.01,-6779,-0.7,-0.995
2018/07/26 07:12:56,9046_2013S_PL,151,51.66,1.61,2613,4,25.0,0.14,-1677,-0.516,-0.913
2018/07/26 07:12:58,9046_2014L_PL,182,53.3,1.52,2119,4,25.0,0.49,-1450,-0.531,-0.678
2018/07/26 07:13:00,9046_2015L_PL,176,51.7,1.22,957,2,50.0,0.33,-270,-0.033,-0.73
2018/07/26 07:13:01,9046_2015S_PL,160,45.62,1.08,362,1,100.0,-1,0,1.192,-1.926
2018/07/26 07:13:03,9046_2016L_PL,190,51.05,1.22,870,6,50.0,1.06,113,-0.021,-0.131
2018/07/26 07:13:06,9046_2017L_PL,197,44.67,0.83,-669,13,38.46,0.6,-1233,-0.139,-0.277
2018/07/26 07:13:07,9046_2017S_PL,143,46.85,0.98,-64,17,23.53,0.38,-1928,-0.498,-0.612
2018/07/26 07:13:09,9048_2013L_PL,227,49.34,0.84,-568,5,60.0,1.13,816,0.216,0.345
2018/07/26 07:13:10,9048_2013S_PL,218,49.54,1.13,443,4,50.0,0.28,-5852,0.009,-0.752
2018/07/26 07:13:12,9048_2014L_PL,234,52.56,1.06,213,6,33.33,0.27,-5040,-0.366,-0.745
2018/07/26 07:13:13,9048_2014S_PL,198,46.46,0.94,-243,7,28.57,0.28,-5589,-0.385,-0.702
2018/07/26 07:13:15,9048_2015L_PL,235,53.62,0.98,-63,9,55.56,1.58,2346,0.036,0.612
2018/07/26 07:13:15,9048_2015S_PL,197,44.67,0.86,-692,7,14.29,0.38,-2509,-0.68,-0.558
2018/07/26 07:13:17,9048_2016L_PL,225,52.44,1.09,375,8,50.0,1.37,1603,-0.047,0.257
2018/07/26 07:13:18,9048_2016S_PL,206,40.29,0.82,-979,5,60.0,0.5,-1248,0.489,-0.39
2018/07/26 07:13:20,9048_2017L_PL,220,50.91,1.01,55,24,41.67,0.62,-1239,-0.181,-0.386
2018/07/26 07:13:21,9048_2017S_PL,205,40.49,0.8,-970,17,64.71,1.35,1546,0.598,0.688
2018/07/26 07:13:30,9052_2013L_PL,215,34.42,0.56,-1994,4,50.0,0.91,-100,0.453,0.625
2018/07/26 07:13:33,9052_2014L_PL,232,37.5,0.71,-1305,6,50.0,2.06,2797,0.333,1.901
2018/07/26 07:13:33,9052_2014S_PL,188,36.7,0.58,-1997,8,25.0,0.22,-4358,-0.319,-0.621
2018/07/26 07:13:35,9052_2015L_PL,225,44.89,0.93,-279,8,25.0,0.43,-2281,-0.443,-0.538
2018/07/26 07:13:36,9052_2015S_PL,195,38.97,0.68,-1495,7,14.29,0.08,-6928,-0.633,-0.882
2018/07/26 07:13:38,9052_2016L_PL,224,47.32,1.09,351,7,42.86,0.94,-229,-0.094,-0.138
2018/07/26 07:13:39,9052_2016S_PL,204,40.2,0.76,-1230,5,60.0,0.86,-393,0.493,0.132
2018/07/26 07:13:41,9052_2017L_PL,219,49.32,1.07,237,19,36.84,0.51,-1725,-0.253,-0.523
2018/07/26 07:13:42,9052_2017S_PL,200,41.5,0.78,-1128,24,41.67,0.91,-352,0.004,0.167
2018/07/26 07:13:53,9058_2013L_PL,234,60.26,1.83,3153,8,50.0,1.69,3011,-0.17,-0.077
2018/07/26 07:13:54,9058_2013S_PL,193,50.78,1.1,621,3,33.33,1.18,911,-0.344,0.073
2018/07/26 07:13:56,9058_2014L_PL,232,58.62,1.75,2895,7,42.86,1.45,2492,-0.269,-0.171
2018/07/26 07:13:57,9058_2014S_PL,180,48.33,0.92,-543,5,20.0,0.39,-5424,-0.586,-0.576
2018/07/26 07:13:59,9058_2015L_PL,235,60.43,1.92,3532,5,60.0,2.1,10093,-0.007,0.094
2018/07/26 07:13:59,9058_2015S_PL,187,49.73,1.05,288,6,50.0,1.16,1053,0.005,0.105
2018/07/26 07:14:01,9058_2016L_PL,222,56.76,1.65,3072,8,62.5,6.45,8701,0.101,2.909
2018/07/26 07:14:02,9058_2016S_PL,181,50.83,1.12,772,4,50.0,0.52,-7857,-0.016,-0.536
2018/07/26 07:14:04,9058_2017L_PL,207,56.04,1.47,2267,20,45.0,2.77,6005,-0.197,0.884
2018/07/26 07:14:05,9058_2017S_PL,178,46.07,0.82,-1294,16,43.75,0.9,-579,-0.05,0.098
2018/07/26 07:14:15,9062_2013L_PL,199,42.71,0.85,-861,7,57.14,4.11,6881,0.338,3.835
2018/07/26 07:14:16,9062_2013S_PL,204,38.24,0.7,-2319,3,33.33,0.83,-2426,-0.128,0.186
2018/07/26 07:14:18,9062_2014L_PL,198,45.45,0.98,-76,8,37.5,0.47,-3984,-0.175,-0.52
2018/07/26 07:14:19,9062_2014S_PL,192,41.15,0.71,-2061,7,57.14,1.1,308,0.389,0.549
2018/07/26 07:14:21,9062_2015L_PL,195,44.1,0.9,-544,5,80.0,6.83,2665,0.814,6.589
2018/07/26 07:14:23,9062_2016L_PL,197,46.7,1.01,68,10,60.0,1.0,-13,0.285,-0.01
2018/07/26 07:14:24,9062_2016S_PL,189,48.15,1.12,779,4,50.0,3.37,6571,0.038,2.009
2018/07/26 07:14:26,9062_2017L_PL,201,50.75,1.01,69,11,54.55,1.13,481,0.075,0.119
2018/07/26 07:14:27,9062_2017S_PL,185,50.27,1.38,1965,18,44.44,0.34,-4692,-0.116,-0.754
2018/07/26 07:14:34,9064_2013L_PL,214,46.73,0.85,-933,5,60.0,3.8,3089,0.284,3.471
2018/07/26 07:14:34,9064_2013S_PL,199,35.18,0.5,-4170,4,75.0,2.03,3070,1.132,3.06
2018/07/26 07:14:36,9064_2014L_PL,228,44.74,0.87,-706,8,62.5,1.67,1927,0.397,0.92
2018/07/26 07:14:37,9064_2014S_PL,191,37.7,0.5,-3717,3,66.67,1.89,5821,0.768,2.78
2018/07/26 07:14:39,9064_2015L_PL,228,45.61,0.9,-601,7,42.86,0.34,-3714,-0.06,-0.622
2018/07/26 07:14:40,9064_2015S_PL,203,41.38,0.62,-2594,6,50.0,2.22,1963,0.208,2.581
2018/07/26 07:14:42,9064_2016L_PL,221,47.06,0.99,-37,11,36.36,0.4,-3946,-0.227,-0.596
2018/07/26 07:14:43,9064_2016S_PL,211,40.76,0.62,-2839,6,50.0,2.63,4474,0.227,3.242
2018/07/26 07:14:46,9064_2017L_PL,215,45.12,1.09,510,18,50.0,1.52,1607,0.108,0.394
2018/07/26 07:14:47,9064_2017S_PL,215,42.79,0.67,-2250,10,50.0,0.66,-2695,0.168,-0.015
2018/07/26 07:14:49,9065_2013L_PL,218,49.54,0.99,-68,5,80.0,3.12,10060,0.615,2.152
2018/07/26 07:14:50,9065_2013S_PL,215,46.51,0.95,-314,7,57.14,2.23,3336,0.229,1.347
2018/07/26 07:14:52,9065_2014L_PL,222,52.7,1.08,482,2,50.0,0.58,-2463,-0.051,-0.463
2018/07/26 07:14:55,9065_2015L_PL,223,52.02,1.07,418,3,66.67,18.04,7870,0.282,15.86
2018/07/26 07:14:56,9065_2015S_PL,193,48.19,0.9,-839,5,40.0,0.25,-5793,-0.17,-0.722
2018/07/26 07:14:58,9065_2016L_PL,211,53.55,1.13,872,7,85.71,8.45,5836,0.601,6.478
2018/07/26 07:14:59,9065_2016S_PL,199,45.73,0.78,-2045,4,75.0,1.4,1510,0.64,0.795
2018/07/26 07:15:01,9065_2017L_PL,204,50.0,1.06,425,15,33.33,1.37,1585,-0.333,0.292
2018/07/26 07:15:02,9065_2017S_PL,192,43.23,0.72,-2450,11,36.36,0.61,-1876,-0.159,-0.153
2018/07/26 07:15:04,9066_2013L_PL,201,51.74,1.27,1705,5,60.0,7.09,6098,0.16,4.583
2018/07/26 07:15:04,9066_2013S_PL,217,50.23,0.91,-575,6,16.67,0.31,-3288,-0.668,-0.659
2018/07/26 07:15:06,9066_2014L_PL,192,53.12,1.5,2669,5,60.0,0.43,-2967,0.13,-0.713
2018/07/26 07:15:07,9066_2014S_PL,204,50.0,1.05,292,8,37.5,0.44,-5027,-0.25,-0.581
2018/07/26 07:15:09,9066_2015L_PL,195,49.23,1.37,2006,6,83.33,4.05,8765,0.693,1.956
2018/07/26 07:15:10,9066_2015S_PL,211,44.08,0.92,-570,4,25.0,0.15,-9860,-0.433,-0.837
2018/07/26 07:15:12,9066_2016L_PL,196,52.55,1.3,1800,7,57.14,0.67,-5418,0.087,-0.485
2018/07/26 07:15:13,9066_2016S_PL,198,41.41,0.95,-347,8,37.5,0.53,-2705,-0.094,-0.442
2018/07/26 07:15:15,9066_2017L_PL,199,51.76,1.25,1455,15,33.33,1.1,594,-0.356,-0.12
2018/07/26 07:15:16,9066_2017S_PL,202,36.14,0.66,-2852,18,38.89,1.22,1493,0.076,0.848
2018/07/26 07:15:23,9068_2013L_PL,182,44.51,0.81,-1339,4,75.0,25.34,16009,0.685,30.284
2018/07/26 07:15:24,9068_2013S_PL,181,43.09,0.67,-3261,3,66.67,3.4,12671,0.547,4.075
2018/07/26 07:15:26,9068_2014L_PL,186,46.24,0.94,-424,5,40.0,0.3,-5152,-0.135,-0.681
2018/07/26 07:15:27,9068_2014S_PL,179,45.25,0.76,-2164,6,16.67,0.19,-4915,-0.632,-0.75
2018/07/26 07:15:29,9068_2015L_PL,211,44.08,0.77,-1577,7,71.43,7.35,4082,0.62,8.545
2018/07/26 07:15:29,9068_2015S_PL,188,42.55,0.72,-2298,6,16.67,0.2,-9094,-0.608,-0.722
2018/07/26 07:15:31,9068_2016L_PL,220,46.36,0.84,-1069,5,80.0,4.62,6778,0.726,4.5
2018/07/26 07:15:32,9068_2016S_PL,193,39.38,0.66,-2837,9,44.44,0.51,-2475,0.128,-0.227
2018/07/26 07:15:34,9068_2017L_PL,218,47.25,0.94,-334,15,33.33,0.25,-5885,-0.295,-0.734
2018/07/26 07:15:35,9068_2017S_PL,199,36.18,0.6,-2767,21,47.62,1.08,332,0.316,0.8
2018/07/26 07:15:37,9069_2013L_PL,189,50.79,1.23,1393,9,44.44,1.92,4885,-0.125,0.561
2018/07/26 07:15:38,9069_2013S_PL,196,45.92,1.08,528,3,66.67,1.24,1071,0.452,0.148
2018/07/26 07:15:40,9069_2014L_PL,208,51.44,1.13,796,8,37.5,0.32,-5908,-0.271,-0.717
2018/07/26 07:15:41,9069_2014S_PL,185,46.49,1.02,155,5,20.0,0.18,-5754,-0.57,-0.824
2018/07/26 07:15:43,9069_2015L_PL,215,50.23,1.14,840,6,50.0,0.47,-2361,-0.005,-0.588
2018/07/26 07:15:43,9069_2015S_PL,197,42.64,0.83,-1271,7,42.86,0.72,-858,0.005,-0.133
2018/07/26 07:15:45,9069_2016L_PL,210,50.95,0.96,-257,6,100.0,-1,13241,0.963,-2.042
2018/07/26 07:15:46,9069_2016S_PL,205,42.44,0.72,-2266,9,33.33,1.28,1834,-0.215,0.778
2018/07/26 07:15:48,9069_2017L_PL,209,44.98,0.76,-1665,16,43.75,0.64,-2557,-0.027,-0.158
2018/07/26 07:15:49,9069_2017S_PL,209,39.71,0.62,-3233,14,35.71,0.63,-2314,-0.101,0.016
2018/07/26 07:15:51,9070_2013L_PL,176,45.45,0.78,-1937,5,80.0,5.26,13463,0.76,5.744
2018/07/26 07:15:52,9070_2013S_PL,210,50.95,1.09,755,4,25.0,0.11,-14689,-0.509,-0.899
2018/07/26 07:15:54,9070_2014L_PL,190,47.37,0.89,-834,7,57.14,1.66,2667,0.206,0.865
2018/07/26 07:15:55,9070_2014S_PL,193,52.33,1.08,682,7,28.57,0.36,-2348,-0.454,-0.667
2018/07/26 07:15:57,9070_2015L_PL,195,48.21,0.9,-789,8,75.0,11.61,8750,0.556,11.9
2018/07/26 07:15:58,9070_2015S_PL,203,49.75,0.84,-1308,4,50.0,3.11,5291,0.005,2.702
2018/07/26 07:15:59,9070_2016L_PL,208,46.63,0.82,-1436,7,28.57,1.25,1380,-0.387,0.524
2018/07/26 07:16:00,9070_2016S_PL,201,50.25,0.87,-978,7,42.86,0.35,-5124,-0.147,-0.598
2018/07/26 07:16:02,9070_2017L_PL,226,51.33,1.12,747,18,61.11,2.22,7342,0.191,0.982
2018/07/26 07:16:03,9070_2017S_PL,200,47.5,0.97,-159,19,52.63,1.78,5256,0.108,0.835
2018/07/26 07:16:05,9072_2013L_PL,220,49.55,0.84,-1175,9,33.33,0.19,-7589,-0.327,-0.774
2018/07/26 07:16:06,9072_2013S_PL,218,39.91,0.6,-3423,10,50.0,1.55,1495,0.253,1.583
2018/07/26 07:16:08,9072_2014L_PL,216,46.76,0.78,-1542,6,33.33,0.66,-2771,-0.287,-0.154
2018/07/26 07:16:09,9072_2014S_PL,221,41.18,0.67,-2609,9,33.33,0.19,-9670,-0.191,-0.716
2018/07/26 07:16:11,9072_2015L_PL,206,47.09,0.8,-1478,6,50.0,0.8,-746,0.062,0.0
2018/07/26 07:16:12,9072_2015S_PL,217,41.01,0.74,-2113,3,66.67,1.18,517,0.626,0.595
2018/07/26 07:16:14,9072_2016L_PL,207,46.38,0.75,-1910,8,62.5,0.84,-553,0.348,0.12
2018/07/26 07:16:14,9072_2016S_PL,220,44.09,0.83,-1335,4,50.0,1.53,2928,0.134,0.843
2018/07/26 07:16:16,9072_2017L_PL,208,47.12,0.7,-1984,23,47.83,0.76,-1047,0.015,0.086
2018/07/26 07:16:17,9072_2017S_PL,210,44.76,0.85,-993,7,71.43,2.96,5563,0.596,2.482
2018/07/26 07:16:22,9074_2013L_PL,186,51.08,0.92,-490,9,11.11,0.08,-6718,-0.782,-0.913
2018/07/26 07:16:23,9074_2013S_PL,191,42.41,0.53,-3295,6,50.0,0.52,-1788,0.179,-0.019
2018/07/26 07:16:25,9074_2014L_PL,195,48.72,0.94,-314,4,25.0,0.75,-1452,-0.487,-0.202
2018/07/26 07:16:26,9074_2014S_PL,188,45.74,0.6,-2608,8,25.0,0.18,-9269,-0.453,-0.7
2018/07/26 07:16:28,9074_2015L_PL,191,48.17,0.98,-74,6,83.33,3.01,4450,0.73,2.071
2018/07/26 07:16:29,9074_2015S_PL,203,41.87,0.49,-3375,6,33.33,0.24,-3696,-0.204,-0.51
2018/07/26 07:16:31,9074_2016L_PL,197,45.18,0.83,-850,10,20.0,0.37,-6192,-0.557,-0.554
2018/07/26 07:16:32,9074_2016S_PL,203,43.35,0.51,-2985,5,20.0,0.68,-4009,-0.539,0.333
2018/07/26 07:16:34,9074_2017L_PL,219,44.29,0.63,-2012,19,52.63,1.13,889,0.188,0.794
2018/07/26 07:16:35,9074_2017S_PL,193,40.93,0.56,-2490,13,46.15,1.14,1073,0.128,1.036
2018/07/26 07:16:37,9075_2013L_PL,194,51.55,1.06,311,7,57.14,1.35,1787,0.108,0.274
2018/07/26 07:16:38,9075_2013S_PL,216,46.3,0.76,-1563,6,33.33,0.32,-2860,-0.28,-0.579
2018/07/26 07:16:40,9075_2014L_PL,202,53.47,1.16,745,3,33.33,0.54,-842,-0.377,-0.534
2018/07/26 07:16:40,9075_2014S_PL,207,50.72,0.88,-650,6,100.0,-1,4616,0.972,-2.136
2018/07/26 07:16:42,9075_2015L_PL,187,52.94,1.12,543,9,66.67,1.53,1245,0.259,0.366
2018/07/26 07:16:43,9075_2015S_PL,210,49.52,0.88,-706,2,50.0,0.29,-4503,0.01,-0.67
2018/07/26 07:16:46,9075_2016L_PL,210,50.0,0.85,-715,8,62.5,3.3,4688,0.25,2.882
2018/07/26 07:16:47,9075_2016S_PL,204,49.51,0.85,-846,5,60.0,3.29,5789,0.212,2.871
2018/07/26 07:16:50,9075_2017L_PL,202,49.5,1.12,465,24,41.67,0.78,-1000,-0.158,-0.304
2018/07/26 07:16:51,9075_2017S_PL,200,47.5,0.97,-140,17,41.18,0.25,-9608,-0.133,-0.742
2018/07/26 07:16:53,9076_2013L_PL,231,39.83,0.6,-3161,10,70.0,1.86,4596,0.757,2.1
2018/07/26 07:16:54,9076_2013S_PL,197,41.62,0.6,-3543,4,50.0,0.41,-5824,0.201,-0.317
2018/07/26 07:16:56,9076_2014L_PL,229,43.67,0.78,-1556,5,40.0,0.61,-2334,-0.084,-0.218
2018/07/26 07:16:57,9076_2014S_PL,186,43.01,0.71,-2576,3,66.67,2.18,2507,0.55,2.07
2018/07/26 07:16:59,9076_2015L_PL,225,49.78,0.9,-725,7,57.14,2.05,4189,0.148,1.278
2018/07/26 07:17:00,9076_2015S_PL,184,41.85,0.71,-2733,5,40.0,0.47,-4466,-0.044,-0.338
2018/07/26 07:17:01,9076_2016L_PL,215,55.35,1.14,880,9,77.78,2.98,6171,0.405,1.614
2018/07/26 07:17:04,9076_2017L_PL,207,53.14,1.09,565,24,66.67,3.0,6809,0.255,1.752
2018/07/26 07:17:05,9076_2017S_PL,199,42.21,0.79,-1774,15,33.33,1.18,1230,-0.21,0.494
2018/07/26 07:17:12,9081_2013L_PL,179,56.42,1.31,1125,3,33.33,1.31,567,-0.409,0.0
2018/07/26 07:17:13,9081_2013S_PL,198,45.96,0.87,-638,5,20.0,0.08,-14047,-0.565,-0.908
2018/07/26 07:17:15,9081_2014L_PL,193,58.55,1.51,1601,2,100.0,-1,12020,0.708,-1.662
2018/07/26 07:17:16,9081_2014S_PL,196,41.84,0.72,-1559,5,60.0,0.65,-1583,0.434,-0.097
2018/07/26 07:17:18,9081_2015L_PL,198,56.57,1.46,1480,6,50.0,0.26,-1808,-0.116,-0.822
2018/07/26 07:17:19,9081_2015S_PL,192,41.67,0.67,-1900,7,42.86,0.79,-1445,0.029,0.179
2018/07/26 07:17:21,9081_2016S_PL,194,43.3,0.78,-1227,6,33.33,0.26,-2279,-0.23,-0.667
2018/07/26 07:17:23,9081_2017L_PL,198,47.98,0.97,-120,16,37.5,0.46,-1884,-0.218,-0.526
2018/07/26 07:17:24,9081_2017S_PL,183,43.72,0.69,-1485,15,26.67,0.34,-3666,-0.39,-0.507
2018/07/26 07:17:37,9086_2013L_PL,211,49.29,1.07,380,8,50.0,1.23,914,0.014,0.15
2018/07/26 07:17:38,9086_2013S_PL,204,44.12,0.7,-1988,5,40.0,0.44,-2981,-0.093,-0.371
2018/07/26 07:17:40,9086_2014L_PL,218,47.25,1.03,178,5,40.0,2.71,13045,-0.153,1.631
2018/07/26 07:17:41,9086_2014S_PL,197,44.16,0.78,-1447,5,40.0,0.59,-2630,-0.094,-0.244
2018/07/26 07:17:43,9086_2015L_PL,217,48.85,1.02,95,10,40.0,1.09,352,-0.181,0.069
2018/07/26 07:17:44,9086_2015S_PL,201,44.78,0.81,-1273,3,33.33,0.03,-5121,-0.256,-0.963
2018/07/26 07:17:45,9086_2016L_PL,218,48.17,0.89,-685,10,50.0,0.69,-2172,0.038,-0.225
2018/07/26 07:17:46,9086_2016S_PL,196,44.39,0.74,-1990,5,100.0,-1,5111,1.253,-2.351
2018/07/26 07:17:48,9086_2017L_PL,222,48.2,0.91,-517,19,31.58,0.75,-1791,-0.345,-0.176
2018/07/26 07:17:49,9086_2017S_PL,190,46.84,0.85,-1064,17,47.06,0.38,-4419,0.005,-0.553
2018/07/26 07:17:56,9090_2017L_PL,115,54.78,1.86,5900,17,47.06,0.55,-3675,-0.141,-0.704
2018/07/26 07:17:57,9090_2017S_PL,103,43.69,0.94,-458,13,53.85,1.76,6479,0.233,0.872
2018/07/26 07:18:00,9101_2013L_PL,220,52.27,1.35,2081,8,50.0,0.96,-329,-0.043,-0.289
2018/07/26 07:18:01,9101_2013S_PL,205,45.37,0.79,-1734,6,33.33,0.58,-2746,-0.265,-0.266
2018/07/26 07:18:03,9101_2014L_PL,219,52.05,1.32,1843,5,20.0,0.43,-2296,-0.616,-0.674
2018/07/26 07:18:04,9101_2014S_PL,202,47.52,0.84,-1299,7,14.29,0.15,-5857,-0.699,-0.821
2018/07/26 07:18:06,9101_2015L_PL,218,51.83,1.33,1898,10,70.0,1.62,4315,0.351,0.218
2018/07/26 07:18:06,9101_2015S_PL,201,47.76,0.86,-1096,7,57.14,2.13,8037,0.196,1.477
2018/07/26 07:18:08,9101_2016L_PL,221,55.66,1.34,2081,12,58.33,1.31,2285,0.048,-0.022
2018/07/26 07:18:09,9101_2016S_PL,203,49.75,1.21,1450,6,50.0,5.64,6287,0.005,3.661
2018/07/26 07:18:11,9101_2017L_PL,224,58.48,1.35,2045,22,50.0,0.9,-843,-0.145,-0.333
2018/07/26 07:18:12,9101_2017S_PL,203,49.75,1.42,2315,18,50.0,0.99,-30,0.005,-0.303
2018/07/26 07:18:14,9104_2013L_PL,218,53.67,1.34,2531,6,50.0,1.86,3143,-0.068,0.388
2018/07/26 07:18:15,9104_2013S_PL,206,47.57,0.93,-625,5,60.0,1.03,230,0.261,0.108
2018/07/26 07:18:17,9104_2014L_PL,228,51.75,1.22,1616,7,14.29,0.03,-10635,-0.724,-0.975
2018/07/26 07:18:18,9104_2014S_PL,209,49.76,0.96,-300,6,83.33,3.79,5217,0.675,2.948
2018/07/26 07:18:20,9104_2015L_PL,231,50.22,1.2,1451,9,55.56,2.88,6951,0.106,1.4
2018/07/26 07:18:21,9104_2015S_PL,201,49.75,0.92,-707,6,50.0,1.08,1008,0.005,0.174
2018/07/26 07:18:23,9104_2016L_PL,236,50.0,1.12,872,6,50.0,1.24,1918,0.0,0.107
2018/07/26 07:18:23,9104_2016S_PL,211,52.13,0.95,-471,7,42.86,1.1,415,-0.178,0.158
2018/07/26 07:18:25,9104_2017L_PL,219,47.49,0.95,-358,21,38.1,0.85,-1101,-0.198,-0.105
2018/07/26 07:18:26,9104_2017S_PL,213,50.23,1.05,340,20,55.0,2.31,5801,0.095,1.2
2018/07/26 07:18:28,9107_2013L_PL,216,55.09,1.58,3617,9,55.56,2.26,7560,0.009,0.43
2018/07/26 07:18:29,9107_2013S_PL,209,46.89,0.84,-1591,4,25.0,0.15,-17517,-0.467,-0.821
2018/07/26 07:18:31,9107_2014L_PL,219,52.97,1.39,2578,6,33.33,0.3,-4607,-0.371,-0.784
2018/07/26 07:18:32,9107_2014S_PL,203,47.29,0.73,-2710,6,33.33,0.53,-4362,-0.295,-0.274
2018/07/26 07:18:34,9107_2015L_PL,221,49.77,1.21,1509,6,33.33,1.37,2184,-0.33,0.132
2018/07/26 07:18:35,9107_2015S_PL,205,44.39,0.7,-2983,7,42.86,1.18,1011,-0.034,0.686
2018/07/26 07:18:37,9107_2016L_PL,231,47.62,1.13,957,5,60.0,1.03,110,0.26,-0.088
2018/07/26 07:18:38,9107_2016S_PL,198,43.43,0.75,-2284,6,33.33,0.47,-2023,-0.233,-0.373
2018/07/26 07:18:41,9107_2017L_PL,241,44.4,0.9,-703,18,44.44,0.69,-2015,0.001,-0.233
2018/07/26 07:18:42,9107_2017S_PL,202,39.11,0.67,-2513,21,66.67,2.11,5013,0.705,2.149
2018/07/26 07:18:44,9110_2013L_PL,218,50.0,1.3,2926,8,62.5,0.84,-1462,0.25,-0.354
2018/07/26 07:18:45,9110_2013S_PL,185,55.68,1.22,1924,5,60.0,1.29,3822,0.078,0.057
2018/07/26 07:18:47,9110_2014L_PL,224,54.02,1.42,3782,6,33.33,0.57,-2630,-0.383,-0.599
2018/07/26 07:18:48,9110_2014S_PL,186,56.45,1.66,4650,8,75.0,2.42,5586,0.329,0.458
2018/07/26 07:18:50,9110_2015L_PL,221,55.66,1.71,5632,9,88.89,177.39,37787,0.597,102.737
2018/07/26 07:18:51,9110_2015S_PL,197,56.85,1.93,6155,5,80.0,4.31,12906,0.407,1.233
2018/07/26 07:18:53,9110_2016L_PL,223,58.74,2.0,7038,6,66.67,10.61,3868,0.135,4.305
2018/07/26 07:18:54,9110_2016S_PL,210,55.24,1.71,5199,5,80.0,20.65,18872,0.448,11.076
2018/07/26 07:18:56,9110_2017L_PL,219,60.73,2.23,6728,21,52.38,1.16,862,-0.137,-0.48
2018/07/26 07:18:57,9110_2017S_PL,208,56.73,2.04,6264,22,50.0,0.63,-3551,-0.119,-0.691
2018/07/26 07:19:04,9119_2013L_PL,229,53.71,1.19,1840,7,42.86,0.86,-978,-0.202,-0.277
2018/07/26 07:19:05,9119_2013S_PL,221,45.7,0.95,-467,5,80.0,3.58,4603,0.751,2.768
2018/07/26 07:19:07,9119_2014L_PL,243,54.73,1.25,2209,3,66.67,0.83,-1601,0.218,-0.336
2018/07/26 07:19:08,9119_2014S_PL,209,48.8,1.03,266,9,55.56,1.32,1200,0.139,0.282
2018/07/26 07:19:10,9119_2015L_PL,238,52.1,1.15,1356,7,71.43,7.8,16312,0.371,5.783
2018/07/26 07:19:10,9119_2015S_PL,213,46.95,0.92,-638,5,80.0,13.08,5193,0.704,13.217
2018/07/26 07:19:12,9119_2016L_PL,237,51.05,1.07,613,7,28.57,1.88,4298,-0.44,0.757
2018/07/26 07:19:13,9119_2016S_PL,211,46.92,0.92,-666,3,66.67,2.38,6112,0.421,1.587
2018/07/26 07:19:15,9119_2017L_PL,240,48.75,1.04,310,20,50.0,1.07,426,0.026,0.029
2018/07/26 07:19:16,9119_2017S_PL,202,47.52,0.97,-202,20,40.0,0.27,-4989,-0.158,-0.722
2018/07/26 07:19:56,9201_2016L_PL,117,53.85,1.2,955,7,57.14,0.91,-546,0.061,-0.242
2018/07/26 07:19:57,9201_2016S_PL,105,49.52,1.03,203,3,33.33,1.0,5,-0.327,-0.029
2018/07/26 07:19:58,9201_2017L_PL,158,53.8,1.12,581,13,46.15,0.97,-135,-0.142,-0.134
2018/07/26 07:19:59,9201_2017S_PL,132,50.0,1.06,331,17,58.82,1.65,1622,0.176,0.557
2018/07/26 07:20:01,9202_2013L_PL,229,50.22,1.25,1054,5,60.0,1.26,896,0.195,0.008
2018/07/26 07:20:02,9202_2013S_PL,205,50.73,1.1,488,7,28.57,0.59,-2831,-0.437,-0.464
